"1","2","3","4","5"
0,0.101780303565056,0.0898040409459231,0.149685354041586,0.197590404518116
0.101780303565056,0,0.19047619047619,0.19047619047619,0.214285714285714
0.0898040409459231,0.19047619047619,0,0.142857142857143,0.166666666666667
0.149685354041586,0.19047619047619,0.142857142857143,0,0.0476190476190474
0.197590404518116,0.214285714285714,0.166666666666667,0.0476190476190474,0
