"1","2","3","4","5"
0,0.203592814371257,0.482142857142857,0.410958904109589,0.411214953271028
0.203592814371257,0,0.527272727272727,0.4,0.407766990291262
0.482142857142857,0.527272727272727,0,0.484375,0.556122448979592
0.410958904109589,0.4,0.484375,0,0.350877192982456
0.411214953271028,0.407766990291262,0.556122448979592,0.350877192982456,0
