"1","2","3","4","5"
0,0.113333333333333,0.317647058823529,0.258620689655172,0.258823529411765
0.113333333333333,0,0.358024691358025,0.25,0.25609756097561
0.317647058823529,0.358024691358025,0,0.319587628865979,0.385159010600707
0.258620689655172,0.25,0.319587628865979,0,0.212765957446809
0.258823529411765,0.25609756097561,0.385159010600707,0.212765957446809,0
