"1","2","3","4","5"
0,16.3095064303001,40.4845649599943,39.5474398665704,42.3792402008342
16.3095064303001,0,41.5812457725836,46.0434577328854,39.496835316263
40.4845649599943,41.5812457725836,0,44.7548880012005,60.0249947938357
39.5474398665704,46.0434577328854,44.7548880012005,0,37.5233260785874
42.3792402008342,39.496835316263,60.0249947938357,37.5233260785874,0
